2459447.6610575803 0.9997186005 0.0002276286 335.0016179831 29.2882649968 31.4905764424 0.0000016055
2459447.6611909699 0.9993987838 0.0002276176 334.2563184769 29.3012268902 31.2386892706 0.0000016419
2459447.6613243595 0.9996507240 0.0002276632 333.5128925128 29.1071461508 30.8740867512 0.0000016537
2459447.6614577491 0.9996050664 0.0002277052 332.7714358507 29.4678325538 31.0194965027 0.0000016079
2459447.6615911387 0.9998188829 0.0002276168 332.0319342138 29.4339154274 31.4684792470 0.0000016439
2459447.6617245283 1.0000493903 0.0002276507 331.2943600414 29.4707973859 31.7734669970 0.0000017326
2459447.6618579240 0.9998056257 0.0002275520 330.5586998683 29.3010313804 31.1989615839 0.0000015912
2459447.6619913136 1.0003357836 0.0002277347 329.8250933132 28.8128149204 31.0670246739 0.0000015745
2459447.6621247032 0.9998886151 0.0002276453 329.0935116293 29.3062904150 31.1448925810 0.0000015783
2459447.6622580928 1.0006576424 0.0002278190 328.3639513182 29.2082722253 31.4456330606 0.0000016256
2459447.6623914824 0.9997811632 0.0002275911 327.6362500852 29.1284113617 31.2142734174 0.0000016400
2459447.6625248720 0.9999267395 0.0002275805 326.9107396410 29.1692817074 30.7653785543 0.0000016122
2459447.6626582616 0.9999172805 0.0002276590 326.1872337535 29.5205188498 30.7560494000 0.0000016330
2459447.6627916512 1.0002172474 0.0002276675 325.4657921179 29.4352507280 31.0280666741 0.0000016067
2459447.6629250408 0.9997828125 0.0002276344 324.7463390401 29.1274906473 30.7230125506 0.0000016362
2459447.6630584365 0.9999592245 0.0002276788 324.0289458804 29.1841703499 31.3641008369 0.0000016748
2459447.6631918261 0.9996292868 0.0002277665 323.3136231140 29.2186409749 32.0901837847 0.0000016705
2459447.6633252157 0.9997977986 0.0002277689 322.6003863043 29.5854856947 31.7638977398 0.0000016599
2459447.6634586053 0.9997646886 0.0002276025 321.8890948071 29.6733861183 31.2018896085 0.0000016609
2459447.6635919949 1.0000066071 0.0002277254 321.1799687620 29.3677142040 31.4332367911 0.0000016008
2459447.6637253845 0.9997671630 0.0002275867 320.4728869922 29.4786928058 31.5916080015 0.0000016480
2459447.6638587746 0.9998199703 0.0002278352 319.7677618796 28.2197431081 31.1023719984 0.0000016210
2459447.6639921642 0.9998753280 0.0002278160 319.0647644133 29.3060887093 32.0304096940 0.0000016771
2459447.6641255538 0.9998817729 0.0002277546 318.3637387863 29.3130687715 30.6769389221 0.0000015899
2459447.6642589490 0.9999142836 0.0002276925 317.6647439190 29.5879256639 30.5215450971 0.0000015976
2459447.6643923386 1.0000589787 0.0002277030 316.9677886870 30.1483336104 31.1691929170 0.0000016165
2459447.6645257282 0.9995435734 0.0002277047 316.2727624629 29.5476031838 31.6660895950 0.0000016504
2459447.6646591183 0.9999547731 0.0002277164 315.5797258374 29.3110244724 30.9720879131 0.0000016335
2459447.6647925079 0.9999427649 0.0002277134 314.8887382394 29.1228049580 30.8924395576 0.0000016652
2459447.6649258975 0.9998876664 0.0002276380 314.1996961544 29.3849522722 31.1335708418 0.0000016533
2459447.6650592871 0.9998030932 0.0002276326 313.5126055867 29.2645326688 31.1481934726 0.0000016595
2459447.6651926767 1.0001168089 0.0002276839 312.8274654640 29.3696584833 32.3147265809 0.0000016303
2459447.6653260663 0.9998657342 0.0002276703 312.1441879470 29.2109335251 31.8617683325 0.0000016676
2459447.6654594615 0.9998332153 0.0002275706 311.4627801233 29.6500562717 31.0965039237 0.0000016574
2459447.6655928511 1.0000802229 0.0002276394 310.7833309827 29.5587913568 31.4959349200 0.0000016559
2459447.6657262407 0.9997400909 0.0002276271 310.1056264805 30.4499781656 31.9468475166 0.0000016917
2459447.6658596303 1.0002104832 0.0002276841 309.4298182965 29.3936753757 31.9690991617 0.0000016401
2459447.6659930199 1.0001778304 0.0002276377 308.7558594726 28.8648505372 30.7357285100 0.0000016799
2459447.6661264095 1.0003820556 0.0002276223 308.0836668965 29.5686308899 30.6768126563 0.0000016405
2459447.6662597996 0.9999609136 0.0002276003 307.4132454686 29.7292105797 30.7489297276 0.0000016042
2459447.6663931892 0.9998457569 0.0002276443 306.7445954746 29.3589936030 30.9694680045 0.0000016891
2459447.6665265788 1.0005331597 0.0002277849 306.0776534175 29.2073842835 31.3336810373 0.0000016766
2459447.6666599740 1.0000948085 0.0002277834 305.4123784170 29.1296587779 31.3216821439 0.0000017020
2459447.6667933636 1.0000388965 0.0002276977 304.7488280012 29.2265953197 31.3194743659 0.0000016728
2459447.6669267532 0.9994499323 0.0002276747 304.0868760645 28.4918824480 31.5342840669 0.0000016644
2459447.6670601433 1.0003072706 0.0002278016 303.4265478936 28.3706929505 32.0515725078 0.0000016750
2459447.6671935329 1.0000595976 0.0002276429 302.7677920078 29.0980601036 31.6467038376 0.0000016627
2459447.6673269225 0.9996457433 0.0002278056 302.1105898698 28.1315650323 31.6286164797 0.0000016873
2459447.6674603121 1.0000545494 0.0002276672 301.4549622984 29.1678910483 31.1172931699 0.0000016399
2459447.6675937017 1.0003567600 0.0002277070 300.8008772927 29.0934820454 31.0144297949 0.0000016313
2459447.6677270913 1.0003663065 0.0002276395 300.1481487104 29.8432514143 30.5753196754 0.0000016318
2459447.6678604870 1.0001244407 0.0002277118 299.4969600446 30.0246556116 32.0512485154 0.0000016718
2459447.6679938766 1.0001820047 0.0002277014 298.8471268610 29.4110669397 31.0619235431 0.0000016734
2459447.6681272662 1.0000957316 0.0002276857 298.1986785938 28.9009519039 30.8963160893 0.0000016548
2459447.6682606558 1.0001871466 0.0002276164 297.5515755354 29.2472332430 30.6442684297 0.0000016230
2459447.6683940454 1.0001471725 0.0002277248 296.9058142478 29.2630996138 31.2261996431 0.0000016597
2459447.6685274350 1.0000825512 0.0002277405 296.2612757683 29.3478434580 31.2055078494 0.0000016170
2459447.6686608251 0.9998980337 0.0002277028 295.6180456082 29.5960519548 31.2116373186 0.0000016259
2459447.6687942147 1.0000415830 0.0002277280 294.9760159551 29.3521004542 31.2960102715 0.0000016652
2459447.6689276043 0.9999020036 0.0002276681 294.3352071445 29.2821514540 31.1018331613 0.0000016550
2459447.6690609995 0.9999172053 0.0002277624 293.6954797865 29.6161998953 31.1309303638 0.0000016241
2459447.6691943891 1.0000975480 0.0002278547 293.0568411346 29.3836603891 31.0036502582 0.0000016616
2459447.6693277787 0.9999020448 0.0002276696 292.4193791319 29.2892164997 31.3945613580 0.0000016451
2459447.6694611679 1.0000078706 0.0002277927 291.7829133608 28.8778481680 31.1955849192 0.0000016542
2459447.6695945575 1.0000443174 0.0002278066 291.1473966854 29.2205358894 31.2629347592 0.0000016295
2459447.6697279471 1.0000544886 0.0002280367 290.5129636595 29.2503716618 31.2362933690 0.0000016254
2459447.6698613372 0.9999549450 0.0002276926 289.8793527574 29.2110733436 30.9832617317 0.0000016434
2459447.6699947268 1.0001466757 0.0002276772 289.2466909380 29.4573945941 31.3101610909 0.0000016171
2459447.6701281164 1.0001312630 0.0002277368 288.6148205786 28.9138123617 30.9592546075 0.0000015932
2459447.6702615060 0.9999863146 0.0002277551 287.9838503766 29.1524154396 31.3336553427 0.0000016654
2459447.6703948956 1.0000888538 0.0002276947 287.3536372712 29.4578305806 31.0046649613 0.0000016483
2459447.6705282852 1.0000954170 0.0002278933 286.7242277015 29.5530603485 31.3132071251 0.0000016151
2459447.6706616920 1.0003748564 0.0002278229 286.0953936786 29.5904123152 31.3803678572 0.0000016119
2459447.6707950816 0.9998052375 0.0002276796 285.4673681874 29.4299179971 30.4830050974 0.0000016366
2459447.6709284713 0.9998857688 0.0002276262 284.8399354411 29.2501134836 30.8894260079 0.0000016485
2459447.6710618613 0.9999770926 0.0002276358 284.2130844174 29.2104255811 30.9205693503 0.0000016268
2459447.6711952509 0.9998674858 0.0002276902 283.5868510515 29.3202930150 30.6642714566 0.0000016275
2459447.6713286405 0.9996921049 0.0002276410 282.9610964223 29.5067240710 31.6605612296 0.0000016452
2459447.6714620357 0.9999154544 0.0002276486 282.3358207603 29.3505910287 31.7775735667 0.0000016322
2459447.6715954253 0.9999822147 0.0002278799 281.7110075461 29.3138547732 30.8495873968 0.0000016616
2459447.6717288150 1.0002274014 0.0002277133 281.0865562224 29.2318286554 31.1188169928 0.0000016222
2459447.6718622050 1.0001256285 0.0002277628 280.4625429278 29.4319561124 31.5120749999 0.0000015907
2459447.6719955946 0.9999666211 0.0002277123 279.8387976332 28.8408130623 30.3271776894 0.0000016022
2459447.6721289842 1.0002139943 0.0002277081 279.2154522297 29.8704756782 30.9079913347 0.0000016257
2459447.6722623738 1.0001737373 0.0002277251 278.5922795065 29.1352949776 31.4180278144 0.0000016374
2459447.6723957635 1.0001200036 0.0002277540 277.9693187286 28.9351941157 31.1927157724 0.0000015924
2459447.6725291531 0.9998340539 0.0002277184 277.3465485120 29.3643353668 31.1707462778 0.0000015788
2459447.6726625487 1.0003220842 0.0002276882 276.7239043037 29.4863974728 30.8527437682 0.0000016417
2459447.6727959383 0.9997909635 0.0002276833 276.1013460982 29.3007419918 30.8559371243 0.0000016864
2459447.6729293279 0.9997671354 0.0002277573 275.4788576636 29.2768882333 31.2409588829 0.0000016252
2459447.6730627171 1.0004794161 0.0002277240 274.8563531612 29.2838088406 31.1378518858 0.0000015975
2459447.6731961067 1.0000423666 0.0002277853 274.2339602976 29.2410063059 32.0476298361 0.0000016585
2459447.6733294963 0.9998433784 0.0002276878 273.6113597753 29.4256681885 30.8564556308 0.0000016591
2459447.6734628859 1.0001660129 0.0002278136 272.9887303624 29.3034212269 31.0933770192 0.0000016510
2459447.6735962755 0.9998208419 0.0002275808 272.3659148393 29.2913250616 31.2986819112 0.0000016021
2459447.6737296651 1.0003007702 0.0002275854 271.7429977281 29.7071711213 30.8737175239 0.0000015796
2459447.6738630608 0.9998444878 0.0002277715 271.1197906263 29.2163791505 31.3349818370 0.0000016529
2459447.6739964504 1.0001799831 0.0002277325 270.4963663755 29.0700890436 31.4254705208 0.0000016741
2459447.6741298400 0.9999654319 0.0002276069 269.8725847478 29.3602184805 31.4983739558 0.0000016226
2459447.6742632296 1.0000820858 0.0002276233 269.2486253693 29.8792128868 31.6048371765 0.0000016161
2459447.6743966192 0.9999462611 0.0002277330 268.6242212899 29.3531661460 31.4627310938 0.0000016123
2459447.6745300088 0.9999678785 0.0002277163 267.9993673590 29.3214787687 31.0107128430 0.0000016164
2459447.6746633989 1.0002634141 0.0002276812 267.3740926321 29.2850710088 30.9558351519 0.0000016269
2459447.6747967885 1.0003579631 0.0002278363 266.7483898009 29.0197384945 31.6891920702 0.0000016092
2459447.6749301781 0.9999122813 0.0002278065 266.1220647444 28.8647582948 31.4610068163 0.0000016563
2459447.6750635677 1.0001422830 0.0002276672 265.4952641772 29.1606831702 31.2753059797 0.0000016053
2459447.6751969573 0.9997141591 0.0002276434 264.8678200168 29.3115621331 31.3677923580 0.0000016697
2459447.6753303469 0.9999337547 0.0002277917 264.2397092649 29.2636653562 31.2911881367 0.0000016174
2459447.6754637426 1.0000373727 0.0002276184 263.6109582771 29.3464415133 30.9223232118 0.0000016299
2459447.6755971322 1.0000517107 0.0002277345 262.9814427787 28.3622703412 30.8676894571 0.0000016392
2459447.6757305218 1.0001288878 0.0002276296 262.3512815320 29.2100286951 30.8362850566 0.0000016244
2459447.6758639114 0.9997431428 0.0002277097 261.7202849213 29.0248672213 30.7780159220 0.0000016331
2459447.6759973010 1.0000199626 0.0002278176 261.0885211349 29.8690870933 31.1618738979 0.0000016532
2459447.6761306906 0.9999005773 0.0002277825 260.4557919060 29.6246930677 31.3230321252 0.0000016393
2459447.6762640863 1.0003523434 0.0002277221 259.8222298799 28.8859087160 31.2811839833 0.0000016950
2459447.6763974759 1.0002643426 0.0002278522 259.1877257137 29.1151288753 30.7228430563 0.0000016397
2459447.6765308655 1.0001104054 0.0002277820 258.5522614316 28.8372785425 30.9337656408 0.0000016636
2459447.6766642546 1.0000459272 0.0002277352 257.9157746073 29.1803526868 31.1278575217 0.0000016410
2459447.6767976442 1.0001954714 0.0002277456 257.2782409114 29.4923011163 31.0355689201 0.0000016655
2459447.6769310338 0.9998976225 0.0002278464 256.6396552859 29.2234507934 31.6067198860 0.0000016782
2459447.6770644239 0.9996869340 0.0002278045 255.9999882110 29.3391093557 31.0762037582 0.0000017113
2459447.6771978135 1.0004585160 0.0002277962 255.3591551163 29.8480318959 30.3725411691 0.0000015651
2459447.6773312031 1.0000261657 0.0002276750 254.7171515804 29.2952376176 31.1596601198 0.0000016350
2459447.6774645923 0.9996661940 0.0002277110 254.0739550987 29.1535047835 31.6085375612 0.0000016904
2459447.6775979819 1.0000643105 0.0002278349 253.4294798192 29.3758382626 31.2036845712 0.0000017129
2459447.6777313715 0.9998061962 0.0002277702 252.7837255132 30.2589907580 31.5683146249 0.0000017093
2459447.6778647676 1.0001387142 0.0002276964 252.1366488887 29.4498765544 30.9701119683 0.0000017141
2459447.6779981572 1.0002327199 0.0002277469 251.4882519397 29.2572757344 30.9344762687 0.0000017105
2459447.6781315468 0.9999676949 0.0002277356 250.8385255245 29.1743807395 31.4400359940 0.0000017330
2459447.6782649360 1.0000924839 0.0002277122 250.1873409883 28.7398020397 30.7533828865 0.0000017243
2459447.6783983256 0.9998330555 0.0002278277 249.5347685632 29.0817822234 31.7114370223 0.0000017394
2459447.6785317152 1.0002188039 0.0002277391 248.8807532250 28.2374898668 30.0069791409 0.0000016706
2459447.6786651113 1.0000244504 0.0002276443 248.2251089009 29.3048206084 31.0878443616 0.0000017369
2459447.6787985009 0.9997082378 0.0002277474 247.5680305528 29.7882494228 31.1649002046 0.0000017403
2459447.6789318905 0.9993430081 0.0002275471 246.9093868745 29.5143320867 31.6019754521 0.0000017597
2459447.6790652797 1.0000055398 0.0002277733 246.2492190587 29.5639378597 31.3773454739 0.0000017815
2459447.6791986693 1.0000484142 0.0002277040 245.5873895743 29.1988313405 31.3400248273 0.0000017624
2459447.6793320589 0.9999859431 0.0002276788 244.9238921640 29.0390861594 30.4073836905 0.0000017433
2459447.6794654489 0.9999228012 0.0002276562 244.2588319036 29.1714781604 30.8931929066 0.0000017760
2459447.6795988386 0.9995015875 0.0002277238 243.5919928007 29.1149304157 31.1673477451 0.0000017929
2459447.6797322282 1.0000210181 0.0002277807 242.9235001710 29.0377656101 31.0021825574 0.0000017798
2459447.6798656178 1.0001812788 0.0002276294 242.2533148742 29.3772434079 30.9304417460 0.0000017944
2459447.6799990074 0.9996547802 0.0002276619 241.5812995492 29.5346402605 30.8623284177 0.0000018788
2459447.6801323970 0.9996799665 0.0002277048 240.9075774286 29.3431079822 31.5708338135 0.0000018643
2459447.6802657922 1.0002773474 0.0002279392 240.2319939399 29.3030245139 31.4717433754 0.0000018762
2459447.6803991818 1.0001306560 0.0002278486 239.5545338461 29.1344688142 30.5963485901 0.0000019241
2459447.6805325714 1.0001408466 0.0002280344 238.8753068282 29.3985672220 30.9964893434 0.0000019021
2459447.6806659610 0.9999056729 0.0002276567 238.1942289055 29.0743210772 30.7420379764 0.0000019967
2459447.6807993506 0.9992633629 0.0002277231 237.5112126936 29.3763727034 32.1066457356 0.0000020896
2459447.6809327402 1.0001385898 0.0002277857 236.8264132517 29.0262300547 31.9381009951 0.0000020611
2459447.6810661359 1.0000526368 0.0002277354 236.1395340511 30.2238913952 31.2949530845 0.0000022841
2459447.6811995255 1.0000958988 0.0002278383 235.4508631343 30.0954939828 30.3046164208 0.0000028190
2459447.6813329151 1.0001670559 0.0002278999 234.7602661591 29.2639854152 31.0826827089 0.0000030365
2459447.6814663047 1.0000134489 0.0002278600 234.0676009815 29.2610788228 31.5608913040 0.0000031197
2459447.6815996943 1.0003764098 0.0002279201 233.3730704883 29.1111375980 31.2254346848 0.0000031303
2459447.6817330839 1.0002263508 0.0002279217 232.6765176581 29.3945076691 31.0096145500 0.0000031458
2459447.6818664740 0.9999218505 0.0002280188 231.9779314913 30.0666302469 31.2850082188 0.0000034988
2459447.6819998636 0.9997701796 0.0002282448 231.2774995756 29.4658621504 31.5543518301 0.0000041777
2459447.6821332532 0.9998930778 0.0002281519 230.5749105650 29.4591729210 30.8636001381 0.0000050502
2459447.6822666428 0.9999892123 0.0002282022 229.8703473285 29.2224750450 30.4205041906 0.0000056919
2459447.6824000324 1.0002078554 0.0002283694 229.1637673215 29.3200475043 30.8469966314 0.0000064911
2459447.6825334220 0.9994708454 0.0002284810 228.4551677122 29.6887839449 32.1369031934 0.0000072367
2459447.6826668177 0.9998020988 0.0002286662 227.7445169984 29.3618763863 31.3574526204 0.0000079986
2459447.6828002073 0.9998244733 0.0002288772 227.0318725807 29.4837594557 31.3403230196 0.0000086045
2459447.6829335969 0.9999228752 0.0002289250 226.3172267580 28.9608487594 31.2739074635 0.0000092263
2459447.6830669865 0.9997698034 0.0002288685 225.6005004450 28.7686096421 31.2007976753 0.0000095510
2459447.6832003761 0.9998835825 0.0002288068 224.8818046002 29.3069433567 31.5876582420 0.0000091202
2459447.6833337657 0.9996671385 0.0002288750 224.1609596185 29.2980370664 32.5542160137 0.0000088611
2459447.6834671609 0.9999658818 0.0002287620 223.4381800542 29.2106268556 31.3605341891 0.0000089308
2459447.6836005505 0.9999306080 0.0002287425 222.7134236327 29.5898754572 31.7620473944 0.0000090069
2459447.6837339401 0.9998684039 0.0002288282 221.9866829719 29.0870944400 31.2424833182 0.0000091797
2459447.6838673297 0.9996105996 0.0002288978 221.2578932928 28.9445583037 30.8772879136 0.0000097699
2459447.6840007193 1.0001731865 0.0002290310 220.5272530084 29.2452574700 30.9338559795 0.0000102893
2459447.6841341089 0.9994771191 0.0002289801 219.7944855177 29.2549129308 31.1689363056 0.0000104338
2459447.6842674990 0.9999363689 0.0002289445 219.0598431483 29.7391523223 31.9501754908 0.0000101282
2459447.6844008886 1.0000853181 0.0002288981 218.3232370070 29.7370851309 31.5164333886 0.0000096991
2459447.6845342782 0.9995039739 0.0002287843 217.5847322129 29.3583928803 31.5188379396 0.0000097910
2459447.6846676678 0.9998998372 0.0002290743 216.8442513213 29.4473306943 31.5870671044 0.0000102534
2459447.6848010574 0.9997134540 0.0002291125 216.1019465766 28.9396640653 31.0238020925 0.0000115388
2459447.6849344471 0.9998780119 0.0002303274 215.3576937212 29.0375893667 30.6341588792 0.0000205700
2459447.6954722805 1.0000598980 0.0002287252 154.4598558637 29.2171145168 30.0693155271 0.0000088565
2459447.6956056701 1.0001881253 0.0002287916 153.7190132772 29.3328302895 30.5469533249 0.0000083469
2459447.6957390597 1.0001294704 0.0002285852 152.9801504369 29.2434094587 30.0687535870 0.0000079136
2459447.6958724554 1.0004148586 0.0002286875 152.2431642044 29.2717647122 29.7260601071 0.0000076641
2459447.6960058450 0.9996725791 0.0002285261 151.5081413951 29.5895990048 29.6160710291 0.0000074841
2459447.6961392346 0.9999926770 0.0002284709 150.7750936301 28.7691147462 30.8499705604 0.0000072931
2459447.6962726237 0.9995403394 0.0002284992 150.0440089428 29.5601205635 31.3305329836 0.0000068186
2459447.6964060133 1.0000167980 0.0002284698 149.3148948416 29.3677294506 31.1040922143 0.0000069399
2459447.6965394029 0.9996287168 0.0002284233 148.5878036594 29.4822475457 30.8327609562 0.0000071223
2459447.6966727925 0.9998686589 0.0002286081 147.8627107016 29.4484390224 31.4004192217 0.0000069481
2459447.6968061822 1.0002270312 0.0002284931 147.1396148864 29.2446147304 30.6349946573 0.0000067309
2459447.6969395718 1.0000759051 0.0002284592 146.4186105722 29.2303729824 31.0578195079 0.0000066948
2459447.6970729674 0.9999806953 0.0002285936 145.6996431843 29.6180620234 31.6347190156 0.0000066479
2459447.6972063570 0.9998269654 0.0002283966 144.9826660275 29.1336649083 32.1820086848 0.0000065309
2459447.6973397466 0.9999965296 0.0002284760 144.2677245031 28.8365465144 31.8833806916 0.0000064169
2459447.6974731362 1.0003517287 0.0002285020 143.5548850722 29.5243734588 31.1368930543 0.0000061654
2459447.6976065258 1.0000588457 0.0002284018 142.8440789066 29.7781697938 31.1784708090 0.0000058513
2459447.6977399155 0.9996156794 0.0002282077 142.1352764121 29.3496884417 31.1515576222 0.0000054623
2459447.6978733111 1.0001166067 0.0002281965 141.4285140781 29.1891773762 31.4861375478 0.0000050175
2459447.6980067007 1.0001957677 0.0002281469 140.7238301394 28.7776845203 31.8630371271 0.0000044451
2459447.6981400903 1.0001203318 0.0002279828 140.0210336594 29.0034855181 31.2783404597 0.0000036187
2459447.6982734799 1.0000129218 0.0002278123 139.3204421624 29.0183496987 30.5999843206 0.0000028382
2459447.6984068695 0.9997594277 0.0002278306 138.6217577082 29.1081677977 30.8093460944 0.0000027084
2459447.6985402592 0.9998185392 0.0002279045 137.9251830096 29.3124600186 31.1942872549 0.0000027761
2459447.6986736488 1.0002250773 0.0002278343 137.2305649089 29.1947973527 31.0337426320 0.0000029242
2459447.6988070384 1.0001613772 0.0002278515 136.5378833764 29.4746227571 30.9715820346 0.0000030840
2459447.6989404280 1.0002897715 0.0002278839 135.8472379078 29.2874139448 30.7779020055 0.0000030095
2459447.6990738232 1.0001874728 0.0002277193 135.1585745351 28.9193457623 30.9192683344 0.0000020543
2459447.6992072128 0.9996952162 0.0002276415 134.4717614466 29.3054045798 31.7010295773 0.0000018556
2459447.6993406024 0.9999694002 0.0002277114 133.7869729955 29.0938475569 31.6826390670 0.0000017645
2459447.6994739920 1.0000087075 0.0002276169 133.1040531480 30.3425446794 32.0958569920 0.0000017307
2459447.6996073816 0.9999470357 0.0002277026 132.4230630078 29.2771890149 31.4168667813 0.0000017733
2459447.6997407712 0.9999726608 0.0002278422 131.7440257868 29.4671579532 31.6663213716 0.0000017082
2459447.6998741613 1.0000379891 0.0002278767 131.0667999462 29.1567504956 31.2090589225 0.0000017171
2459447.7000075509 0.9998516027 0.0002275941 130.3914359281 29.4586665851 31.1217425376 0.0000017341
2459447.7001409405 1.0001044797 0.0002277788 129.7178846784 29.1785590128 30.8198890879 0.0000016843
2459447.7002743357 1.0000923034 0.0002277804 129.0460433076 29.0497468305 31.2674676403 0.0000016747
2459447.7004077253 1.0001674488 0.0002277188 128.3761562085 29.2422695041 31.4300103077 0.0000017119
2459447.7005411149 1.0000910078 0.0002278494 127.7080058444 28.4389927531 31.4322240208 0.0000017100
2459447.7006745050 0.9998481029 0.0002275634 127.0414796041 29.5492024562 31.5613325478 0.0000016429
2459447.7008078946 1.0000871104 0.0002276410 126.3767484413 29.5095857788 31.5550070976 0.0000016939
2459447.7009412842 1.0002979366 0.0002276365 125.7137803218 29.7241055879 30.9357995475 0.0000016246
2459447.7010746738 0.9996570534 0.0002276626 125.0524300026 29.0325869456 31.3070861821 0.0000017098
2459447.7012080634 1.0000796769 0.0002277035 124.3926127485 29.2024515960 31.1614537228 0.0000016566
2459447.7013414530 0.9998638307 0.0002275967 123.7345264904 29.2071457813 31.5581077800 0.0000017264
2459447.7042760425 0.9998584463 0.0002276081 109.6026923658 29.2098765205 30.7861288208 0.0000016319
2459447.7044094321 1.0001013170 0.0002277258 108.9731167128 28.9217288344 30.0176344558 0.0000016463
2459447.7045428217 1.0005111522 0.0002278021 108.3443698113 30.0035324169 30.4162829383 0.0000015743
2459447.7046762109 1.0000195613 0.0002276850 107.7164138725 29.2631833903 30.6375084548 0.0000016074
2459447.7048096005 0.9998768719 0.0002277031 107.0892112106 29.1843781063 30.6592824581 0.0000016253
2459447.7049429901 1.0000177916 0.0002276600 106.4627240369 30.5213831103 30.1335296598 0.0000016093
2459447.7050763858 0.9999032972 0.0002276514 105.8368881209 29.5714104669 30.3689107962 0.0000016585
2459447.7052097754 1.0001141694 0.0002277320 105.2117186865 29.2453779812 31.1758836767 0.0000016368
2459447.7053431650 1.0000892518 0.0002277263 104.5871514754 29.1699944808 31.5074151511 0.0000016376
2459447.7054765546 1.0003329586 0.0002277451 103.9631486993 29.5397235207 31.4173078593 0.0000016365
2459447.7056099442 1.0000970011 0.0002277435 103.3396726716 29.2586834568 31.5933299894 0.0000016166
2459447.7057433338 1.0001327463 0.0002277978 102.7166856040 29.1680914311 31.3140108595 0.0000016033
2459447.7058767239 1.0000272109 0.0002276726 102.0941497080 29.0738243487 31.0532247383 0.0000016665
2459447.7060101135 1.0003450989 0.0002277733 101.4720272972 29.1424249940 30.4388291357 0.0000015869
2459447.7061435031 0.9997034022 0.0002275528 100.8502805832 29.4294078348 30.6409713289 0.0000016428
2459447.7062768983 0.9995988286 0.0002276385 100.2288454808 29.1166092005 30.8871144625 0.0000016087
2459447.7064102879 0.9998209841 0.0002277126  99.6077369090 29.3037508424 31.6281035223 0.0000016094
2459447.7065436775 1.0000288674 0.0002276268  98.9868907691 29.1245900281 31.6142877061 0.0000015967
2459447.7066770676 0.9999180891 0.0002277038  98.3662693042 29.4205030593 31.6107460569 0.0000015948
2459447.7068104572 0.9998150658 0.0002276804  97.7458344327 29.3514229708 31.5953122412 0.0000016202
2459447.7069438468 1.0005143781 0.0002277553  97.1255474374 28.8325371617 30.8731309358 0.0000016088
2459447.7070772364 1.0000878110 0.0002277677  96.5053694935 29.4273267270 31.1577367005 0.0000016017
2459447.7072106260 0.9998149937 0.0002277506  95.8852618777 29.4210687613 31.1774552732 0.0000016047
2459447.7073440156 1.0000374409 0.0002277811  95.2651857650 29.8780172056 30.9857332524 0.0000016721
2459447.7074774108 0.9998525198 0.0002276409  94.6450760487 30.0239411654 30.5950050248 0.0000016410
2459447.7076108004 1.0001137905 0.0002276826  94.0249465666 29.0785802954 30.8776247718 0.0000015834
2459447.7077441900 1.0001669439 0.0002277965  93.4047322129 29.5863497679 31.0087827189 0.0000016310
2459447.7078775796 0.9997509498 0.0002276212  92.7843941629 29.3129872994 31.2737099091 0.0000016654
2459447.7080109692 1.0000758321 0.0002276042  92.1638936932 29.2232299486 31.2797075886 0.0000016090
2459447.7081443588 0.9997574199 0.0002276957  91.5431919789 28.3707101717 31.4278749517 0.0000015981
2459447.7082777484 1.0000694968 0.0002277760  90.9222518890 28.1836414436 30.7876840140 0.0000015803
2459447.7084111380 0.9999309989 0.0002277105  90.3010313133 29.0059565398 30.9707404601 0.0000016034
2459447.7085445276 1.0002621476 0.0002276662  89.6794931200 29.3440916931 31.5523727370 0.0000015818
2459447.7086779233 0.9998080298 0.0002277441  89.0575704894 29.2222273423 31.3344297096 0.0000016278
2459447.7088113129 1.0001343320 0.0002276543  88.4352806693 29.0828417570 30.8821524333 0.0000015959
2459447.7089447025 1.0002588389 0.0002276483  87.8125568570 29.7995917978 30.3501354095 0.0000015439
2459447.7090780921 1.0002471460 0.0002276146  87.1893619276 29.6236137865 31.1926574781 0.0000016198
2459447.7092114817 0.9998505307 0.0002277409  86.5656537590 29.4258864547 31.7738619232 0.0000016040
2459447.7093448713 1.0001365225 0.0002277213  85.9413952251 28.1917677632 31.0133009003 0.0000015461
2459447.7094782609 1.0001436947 0.0002278008  85.3165475008 28.2065572041 31.2621389969 0.0000016383
2459447.7096116506 1.0001782860 0.0002278977  84.6910718632 29.1482584441 31.4953616441 0.0000015774
2459447.7097450402 1.0001633135 0.0002276882  84.0649294874 29.7554663443 31.1980458771 0.0000016113
2459447.7098784358 0.9998367114 0.0002277340  83.4380533222 29.6280516142 31.4082327622 0.0000016180
2459447.7100118254 0.9996457457 0.0002276239  82.8104610622 29.2460356960 31.6403415850 0.0000015674
2459447.7101452150 1.0000822460 0.0002276016  82.1820856890 29.4546042463 31.0104374722 0.0000015955
2459447.7102786042 1.0002984695 0.0002276639  81.5528900602 29.4936012926 30.6191506508 0.0000015714
2459447.7104119938 0.9998975053 0.0002276090  80.9228322000 29.4780934446 30.6233264271 0.0000015915
2459447.7105453834 1.0004146929 0.0002276926  80.2918778502 28.9310777358 30.5663327173 0.0000015832
2459447.7106787735 0.9998459711 0.0002278013  79.6599940293 29.4605392680 31.3375923216 0.0000016012
